user_id,lesson_id,activity_type,activity_timestamp
510,402,complete,2026-01-11 00:00:00
1059,577,complete,2026-01-22 00:00:00
88,167,view,2026-02-09 00:00:00
116,212,complete,2026-02-09 00:00:00
1114,6,complete,2026-02-09 00:00:00
30,518,view,2026-01-31 00:00:00
27,656,complete,2026-02-11 00:00:00
1449,437,view,2026-02-26 00:00:00
520,358,complete,2026-02-27 00:00:00
1066,321,complete,2026-01-08 00:00:00
516,339,view,2026-02-01 00:00:00
1658,630,view,2026-01-06 00:00:00
1401,363,view,2026-01-16 00:00:00
1719,466,complete,2026-02-02 00:00:00
821,484,view,2026-01-02 00:00:00
655,481,view,2026-02-25 00:00:00
244,483,complete,2026-01-11 00:00:00
1009,415,view,2026-01-23 00:00:00
416,362,view,2026-01-11 00:00:00
1315,539,view,2026-01-02 00:00:00
1353,285,view,2026-02-27 00:00:00
1131,222,complete,2026-01-23 00:00:00
584,264,view,2026-02-23 00:00:00
1591,190,complete,2026-01-26 00:00:00
300,106,complete,2026-02-17 00:00:00
712,523,complete,2026-02-14 00:00:00
1643,313,view,2026-01-04 00:00:00
1495,79,view,2026-01-09 00:00:00
437,685,complete,2026-03-02 00:00:00
132,445,complete,2026-02-01 00:00:00
39,593,view,2026-01-25 00:00:00
1741,341,view,2026-01-04 00:00:00
1119,478,view,2026-01-29 00:00:00
385,586,view,2026-01-28 00:00:00
1291,485,view,2026-01-18 00:00:00
927,314,complete,2026-02-19 00:00:00
444,429,view,2026-02-03 00:00:00
1116,507,complete,2026-02-21 00:00:00
337,188,complete,2026-01-07 00:00:00
1228,47,view,2026-02-05 00:00:00
1293,320,complete,2026-02-28 00:00:00
1733,182,view,2026-01-05 00:00:00
341,383,view,2026-01-31 00:00:00
1524,265,view,2026-02-06 00:00:00
1176,539,complete,2026-02-28 00:00:00
131,622,complete,2026-02-28 00:00:00
905,426,complete,2026-02-16 00:00:00
803,408,view,2026-02-05 00:00:00
947,687,view,2026-02-22 00:00:00
283,527,complete,2026-02-08 00:00:00
1226,110,complete,2026-02-26 00:00:00
1077,101,view,2026-01-19 00:00:00
143,476,view,2026-02-22 00:00:00
1142,388,complete,2026-01-22 00:00:00
580,343,view,2026-02-18 00:00:00
780,586,view,2026-02-21 00:00:00
1631,299,view,2026-01-12 00:00:00
1488,484,complete,2026-02-22 00:00:00
977,173,view,2026-01-31 00:00:00
197,368,view,2026-02-22 00:00:00
1489,518,view,2026-01-04 00:00:00
1713,553,view,2026-02-21 00:00:00
244,502,complete,2026-02-22 00:00:00
1423,22,complete,2026-01-07 00:00:00
1162,651,view,2026-02-17 00:00:00
526,381,view,2026-01-05 00:00:00
1597,362,complete,2026-03-02 00:00:00
1118,10,view,2026-02-10 00:00:00
959,333,complete,2026-02-27 00:00:00
1072,462,view,2026-02-28 00:00:00
1236,329,complete,2026-02-21 00:00:00
614,181,view,2026-01-04 00:00:00
407,573,complete,2026-02-13 00:00:00
983,129,complete,2026-01-11 00:00:00
449,588,view,2026-01-13 00:00:00
68,455,complete,2026-01-09 00:00:00
1009,518,complete,2026-02-17 00:00:00
991,350,complete,2026-02-03 00:00:00
680,187,view,2026-01-08 00:00:00
1349,286,complete,2026-01-31 00:00:00
1270,87,view,2026-02-25 00:00:00
1605,205,view,2026-02-19 00:00:00
577,151,view,2026-01-18 00:00:00
702,171,view,2026-02-11 00:00:00
1206,469,view,2026-03-01 00:00:00
1588,660,complete,2026-01-30 00:00:00
50,391,view,2026-02-23 00:00:00
855,108,view,2026-01-20 00:00:00
1765,428,view,2026-01-01 00:00:00
745,75,view,2026-01-11 00:00:00
403,238,view,2026-01-26 00:00:00
150,502,view,2026-01-08 00:00:00
531,35,view,2026-01-24 00:00:00
701,53,complete,2026-01-09 00:00:00
1513,310,complete,2026-01-01 00:00:00
503,208,view,2026-01-19 00:00:00
1730,451,view,2026-02-12 00:00:00
773,272,view,2026-02-09 00:00:00
116,305,view,2026-01-25 00:00:00
1711,19,view,2026-02-09 00:00:00
336,633,complete,2026-02-14 00:00:00
1240,136,complete,2026-02-27 00:00:00
774,42,view,2026-02-10 00:00:00
1232,410,view,2026-02-09 00:00:00
9,275,complete,2026-02-22 00:00:00
1777,588,complete,2026-01-04 00:00:00
559,435,view,2026-02-04 00:00:00
49,31,view,2026-01-10 00:00:00
1080,23,view,2026-01-06 00:00:00
1195,614,complete,2026-03-02 00:00:00
1482,437,view,2026-02-01 00:00:00
1453,655,view,2026-02-04 00:00:00
1043,9,complete,2026-01-31 00:00:00
1433,67,complete,2026-01-26 00:00:00
1433,579,complete,2026-02-17 00:00:00
66,608,complete,2026-01-09 00:00:00
245,277,view,2026-01-31 00:00:00
1069,466,complete,2026-02-09 00:00:00
1545,655,view,2026-01-20 00:00:00
604,516,view,2026-01-08 00:00:00
472,585,complete,2026-01-17 00:00:00
263,607,view,2026-02-18 00:00:00
1339,640,view,2026-01-09 00:00:00
1351,225,view,2026-01-20 00:00:00
576,110,view,2026-02-04 00:00:00
91,9,complete,2026-01-26 00:00:00
1530,617,view,2026-01-04 00:00:00
260,230,complete,2026-01-14 00:00:00
1565,229,view,2026-01-30 00:00:00
451,173,view,2026-02-11 00:00:00
55,38,view,2026-02-19 00:00:00
259,428,view,2026-01-23 00:00:00
203,90,view,2026-01-15 00:00:00
439,254,complete,2026-02-25 00:00:00
586,158,complete,2026-01-28 00:00:00
1394,272,complete,2026-01-23 00:00:00
911,310,view,2026-02-09 00:00:00
720,667,complete,2026-02-24 00:00:00
14,618,view,2026-01-07 00:00:00
1564,380,view,2026-02-17 00:00:00
463,620,complete,2026-02-28 00:00:00
1013,684,view,2026-02-20 00:00:00
1354,443,complete,2026-02-10 00:00:00
49,383,view,2026-01-11 00:00:00
529,196,view,2026-01-11 00:00:00
516,85,complete,2026-02-25 00:00:00
851,129,complete,2026-02-26 00:00:00
1710,157,complete,2026-02-10 00:00:00
82,448,complete,2026-02-02 00:00:00
1070,455,complete,2026-02-16 00:00:00
1492,318,complete,2026-02-01 00:00:00
1706,531,view,2026-01-01 00:00:00
1230,120,complete,2026-02-16 00:00:00
1287,552,view,2026-02-15 00:00:00
1097,281,view,2026-02-13 00:00:00
219,507,view,2026-01-09 00:00:00
55,386,complete,2026-01-28 00:00:00
1038,382,complete,2026-01-19 00:00:00
193,654,view,2026-01-26 00:00:00
1581,102,complete,2026-02-06 00:00:00
1133,494,complete,2026-02-27 00:00:00
1214,532,complete,2026-03-02 00:00:00
1131,315,view,2026-01-13 00:00:00
1563,159,complete,2026-02-15 00:00:00
1105,644,complete,2026-02-22 00:00:00
1776,556,complete,2026-02-24 00:00:00
1757,217,view,2026-01-04 00:00:00
1486,114,view,2026-01-31 00:00:00
19,14,view,2026-01-30 00:00:00
451,675,complete,2026-01-12 00:00:00
669,239,complete,2026-01-15 00:00:00
1434,423,complete,2026-01-08 00:00:00
1620,502,view,2026-03-01 00:00:00
207,612,complete,2026-01-18 00:00:00
258,248,complete,2026-02-23 00:00:00
487,617,view,2026-02-04 00:00:00
552,6,view,2026-02-15 00:00:00
645,104,complete,2026-01-04 00:00:00
278,671,complete,2026-02-04 00:00:00
896,487,complete,2026-02-24 00:00:00
520,395,complete,2026-01-20 00:00:00
1647,260,view,2026-01-26 00:00:00
1726,322,view,2026-01-14 00:00:00
719,55,view,2026-02-25 00:00:00
123,503,view,2026-02-15 00:00:00
1039,237,complete,2026-01-12 00:00:00
1214,47,view,2026-02-24 00:00:00
1406,8,complete,2026-02-27 00:00:00
761,543,view,2026-02-02 00:00:00
305,359,view,2026-01-27 00:00:00
328,430,view,2026-02-27 00:00:00
117,164,view,2026-02-28 00:00:00
1146,41,complete,2026-03-01 00:00:00
204,78,complete,2026-01-14 00:00:00
1003,18,view,2026-01-07 00:00:00
1633,149,view,2026-02-24 00:00:00
1472,600,view,2026-02-19 00:00:00
31,48,view,2026-01-08 00:00:00
823,298,complete,2026-01-15 00:00:00
1516,604,complete,2026-02-16 00:00:00
491,331,complete,2026-03-01 00:00:00
910,310,view,2026-02-23 00:00:00
833,403,complete,2026-01-05 00:00:00
301,173,view,2026-01-13 00:00:00
26,442,view,2026-01-12 00:00:00
451,372,view,2026-02-25 00:00:00
1394,33,view,2026-01-11 00:00:00
720,377,view,2026-01-27 00:00:00
292,652,view,2026-02-04 00:00:00
1132,360,complete,2026-01-29 00:00:00
1377,276,complete,2026-02-28 00:00:00
1756,353,view,2026-02-18 00:00:00
1108,239,view,2026-02-19 00:00:00
545,658,view,2026-02-22 00:00:00
435,383,view,2026-01-08 00:00:00
1465,12,complete,2026-02-16 00:00:00
1632,271,complete,2026-02-22 00:00:00
1727,626,complete,2026-01-07 00:00:00
1215,296,view,2026-02-09 00:00:00
1514,178,complete,2026-01-23 00:00:00
1528,489,complete,2026-02-27 00:00:00
461,90,complete,2026-02-02 00:00:00
1140,686,complete,2026-01-01 00:00:00
1159,63,complete,2026-03-01 00:00:00
994,514,view,2026-01-08 00:00:00
1209,595,complete,2026-01-25 00:00:00
716,152,complete,2026-03-01 00:00:00
998,217,complete,2026-01-21 00:00:00
1243,205,view,2026-02-11 00:00:00
849,523,view,2026-02-18 00:00:00
384,354,view,2026-01-08 00:00:00
629,32,complete,2026-01-23 00:00:00
346,259,view,2026-01-01 00:00:00
1538,281,complete,2026-01-19 00:00:00
681,433,complete,2026-02-28 00:00:00
593,354,view,2026-01-11 00:00:00
324,448,complete,2026-02-20 00:00:00
399,595,view,2026-02-17 00:00:00
198,445,complete,2026-03-01 00:00:00
1544,249,complete,2026-01-08 00:00:00
1569,47,complete,2026-02-01 00:00:00
993,87,view,2026-01-16 00:00:00
86,376,complete,2026-01-31 00:00:00
1746,350,view,2026-02-12 00:00:00
614,291,complete,2026-01-14 00:00:00
906,34,view,2026-01-03 00:00:00
1797,99,complete,2026-01-30 00:00:00
1321,603,view,2026-02-27 00:00:00
399,234,complete,2026-01-01 00:00:00
1336,394,view,2026-01-04 00:00:00
611,60,complete,2026-02-22 00:00:00
231,275,view,2026-02-17 00:00:00
900,267,view,2026-01-19 00:00:00
903,634,view,2026-02-05 00:00:00
1701,526,complete,2026-02-22 00:00:00
1701,595,view,2026-02-15 00:00:00
1029,385,view,2026-01-11 00:00:00
173,336,view,2026-01-29 00:00:00
868,396,view,2026-01-08 00:00:00
474,567,complete,2026-01-18 00:00:00
1009,343,view,2026-02-23 00:00:00
897,38,view,2026-01-17 00:00:00
1149,155,complete,2026-01-19 00:00:00
250,481,complete,2026-01-28 00:00:00
1686,346,complete,2026-01-28 00:00:00
1184,84,view,2026-01-19 00:00:00
72,48,view,2026-01-17 00:00:00
1254,137,view,2026-02-27 00:00:00
545,344,complete,2026-02-12 00:00:00
1680,421,view,2026-02-14 00:00:00
1222,96,complete,2026-01-21 00:00:00
291,572,complete,2026-01-08 00:00:00
1741,233,complete,2026-01-31 00:00:00
552,65,view,2026-01-24 00:00:00
330,638,complete,2026-01-24 00:00:00
609,283,view,2026-01-23 00:00:00
1775,386,view,2026-02-12 00:00:00
806,470,view,2026-02-13 00:00:00
1553,516,view,2026-01-27 00:00:00
476,527,complete,2026-02-13 00:00:00
75,198,view,2026-03-02 00:00:00
107,25,view,2026-02-22 00:00:00
633,325,complete,2026-01-18 00:00:00
1176,629,view,2026-02-14 00:00:00
1447,485,complete,2026-01-09 00:00:00
182,239,complete,2026-01-10 00:00:00
314,74,complete,2026-01-20 00:00:00
546,267,view,2026-02-05 00:00:00
819,259,view,2026-02-19 00:00:00
445,397,complete,2026-01-15 00:00:00
783,410,view,2026-02-22 00:00:00
2,154,complete,2026-02-15 00:00:00
238,519,complete,2026-02-17 00:00:00
1364,169,view,2026-01-01 00:00:00
153,357,complete,2026-02-15 00:00:00
184,193,complete,2026-01-11 00:00:00
928,71,complete,2026-02-09 00:00:00
1112,508,complete,2026-02-04 00:00:00
149,425,view,2026-03-02 00:00:00
1381,230,view,2026-02-26 00:00:00
274,487,complete,2026-01-21 00:00:00
310,195,complete,2026-02-20 00:00:00
533,202,complete,2026-01-14 00:00:00
1462,239,complete,2026-01-12 00:00:00
975,82,view,2026-01-24 00:00:00
705,406,view,2026-01-21 00:00:00
439,133,view,2026-02-19 00:00:00
1598,328,complete,2026-01-17 00:00:00
7,406,complete,2026-01-01 00:00:00
817,665,view,2026-01-27 00:00:00
268,36,complete,2026-01-30 00:00:00
848,187,view,2026-02-06 00:00:00
455,395,complete,2026-01-01 00:00:00
206,331,complete,2026-02-01 00:00:00
426,246,complete,2026-01-10 00:00:00
1115,422,complete,2026-02-08 00:00:00
435,364,view,2026-02-04 00:00:00
495,650,view,2026-01-18 00:00:00
568,196,complete,2026-02-05 00:00:00
1374,168,complete,2026-02-20 00:00:00
1763,215,view,2026-01-03 00:00:00
671,257,complete,2026-02-13 00:00:00
1174,104,complete,2026-02-08 00:00:00
374,561,complete,2026-02-20 00:00:00
694,685,view,2026-02-06 00:00:00
497,87,complete,2026-02-22 00:00:00
422,222,view,2026-01-25 00:00:00
1716,484,view,2026-02-01 00:00:00
1375,57,complete,2026-01-01 00:00:00
1397,675,view,2026-01-17 00:00:00
1425,168,view,2026-01-28 00:00:00
914,388,view,2026-02-19 00:00:00
1159,254,complete,2026-02-23 00:00:00
1281,457,complete,2026-01-30 00:00:00
61,167,view,2026-01-31 00:00:00
499,408,complete,2026-01-20 00:00:00
621,559,view,2026-02-02 00:00:00
1157,636,view,2026-01-24 00:00:00
518,278,complete,2026-02-26 00:00:00
1529,16,view,2026-01-04 00:00:00
1400,639,complete,2026-01-02 00:00:00
923,94,view,2026-01-01 00:00:00
648,100,complete,2026-01-06 00:00:00
1073,572,view,2026-02-25 00:00:00
1264,434,complete,2026-01-10 00:00:00
734,330,complete,2026-02-01 00:00:00
1547,661,complete,2026-02-20 00:00:00
1471,192,complete,2026-02-06 00:00:00
1163,638,complete,2026-01-12 00:00:00
1497,146,view,2026-02-25 00:00:00
581,250,complete,2026-02-21 00:00:00
1135,41,complete,2026-01-02 00:00:00
1745,172,view,2026-01-05 00:00:00
184,194,view,2026-01-27 00:00:00
664,146,complete,2026-01-17 00:00:00
1238,496,complete,2026-02-21 00:00:00
111,180,view,2026-02-23 00:00:00
1647,468,view,2026-01-05 00:00:00
1482,33,complete,2026-01-23 00:00:00
321,161,complete,2026-02-21 00:00:00
1244,215,complete,2026-01-05 00:00:00
1346,243,view,2026-02-12 00:00:00
1468,14,view,2026-01-09 00:00:00
1091,582,view,2026-02-20 00:00:00
1731,24,view,2026-01-24 00:00:00
217,283,complete,2026-02-26 00:00:00
171,347,view,2026-01-09 00:00:00
298,121,complete,2026-01-09 00:00:00
656,562,view,2026-01-10 00:00:00
69,146,complete,2026-02-01 00:00:00
1690,369,view,2026-01-02 00:00:00
1538,427,complete,2026-02-14 00:00:00
544,509,view,2026-01-14 00:00:00
247,662,complete,2026-02-08 00:00:00
601,222,complete,2026-01-20 00:00:00
887,152,view,2026-01-30 00:00:00
461,639,view,2026-02-26 00:00:00
320,551,complete,2026-02-19 00:00:00
495,88,view,2026-03-01 00:00:00
1498,643,complete,2026-02-17 00:00:00
639,596,complete,2026-02-20 00:00:00
494,648,complete,2026-02-01 00:00:00
792,567,complete,2026-02-08 00:00:00
1247,602,view,2026-01-08 00:00:00
729,412,complete,2026-01-18 00:00:00
1783,522,view,2026-02-01 00:00:00
912,170,complete,2026-02-23 00:00:00
1073,295,complete,2026-02-15 00:00:00
1282,240,complete,2026-01-13 00:00:00
1748,195,view,2026-01-09 00:00:00
1080,167,view,2026-02-06 00:00:00
680,433,complete,2026-02-26 00:00:00
449,9,view,2026-01-18 00:00:00
89,393,complete,2026-01-15 00:00:00
576,40,complete,2026-01-17 00:00:00
96,211,view,2026-02-23 00:00:00
671,76,complete,2026-02-04 00:00:00
819,93,complete,2026-02-01 00:00:00
1047,499,view,2026-01-25 00:00:00
72,19,complete,2026-02-11 00:00:00
1306,466,complete,2026-01-20 00:00:00
259,584,view,2026-02-10 00:00:00
3,601,complete,2026-02-05 00:00:00
1112,578,complete,2026-02-20 00:00:00
1641,592,complete,2026-01-11 00:00:00
1115,669,complete,2026-01-16 00:00:00
1269,606,complete,2026-01-21 00:00:00
1156,55,view,2026-02-13 00:00:00
472,38,complete,2026-01-21 00:00:00
1423,572,view,2026-01-22 00:00:00
1446,231,view,2026-02-03 00:00:00
967,451,view,2026-01-26 00:00:00
784,199,complete,2026-03-01 00:00:00
1037,655,complete,2026-02-23 00:00:00
3,384,complete,2026-01-22 00:00:00
390,169,complete,2026-03-01 00:00:00
300,317,view,2026-02-25 00:00:00
970,540,view,2026-02-16 00:00:00
1405,538,complete,2026-02-27 00:00:00
293,495,view,2026-01-03 00:00:00
1011,143,complete,2026-01-27 00:00:00
1792,535,complete,2026-01-14 00:00:00
1097,224,view,2026-03-02 00:00:00
1502,73,view,2026-02-23 00:00:00
1767,541,complete,2026-01-06 00:00:00
403,66,complete,2026-01-25 00:00:00
247,343,view,2026-02-21 00:00:00
628,652,complete,2026-02-07 00:00:00
787,555,complete,2026-02-22 00:00:00
486,456,complete,2026-02-02 00:00:00
1540,610,complete,2026-01-23 00:00:00
245,546,complete,2026-01-25 00:00:00
1372,335,view,2026-01-17 00:00:00
1448,518,complete,2026-01-22 00:00:00
571,663,view,2026-02-18 00:00:00
74,23,view,2026-01-22 00:00:00
1554,250,complete,2026-02-26 00:00:00
983,290,complete,2026-02-14 00:00:00
588,541,view,2026-01-18 00:00:00
756,674,complete,2026-01-07 00:00:00
1796,345,complete,2026-02-08 00:00:00
524,128,complete,2026-02-25 00:00:00
518,274,view,2026-01-01 00:00:00
1782,63,view,2026-02-07 00:00:00
1126,107,view,2026-02-17 00:00:00
1396,206,view,2026-03-02 00:00:00
805,367,complete,2026-03-02 00:00:00
360,140,view,2026-01-31 00:00:00
1154,375,complete,2026-02-03 00:00:00
191,92,complete,2026-01-06 00:00:00
812,643,complete,2026-01-17 00:00:00
753,151,complete,2026-02-04 00:00:00
322,121,complete,2026-03-02 00:00:00
1584,257,view,2026-01-18 00:00:00
19,186,view,2026-03-02 00:00:00
175,586,view,2026-02-04 00:00:00
593,635,view,2026-01-19 00:00:00
1592,278,complete,2026-02-01 00:00:00
760,620,view,2026-01-29 00:00:00
1667,302,complete,2026-01-12 00:00:00
1631,263,view,2026-01-20 00:00:00
1028,473,complete,2026-02-23 00:00:00
819,29,complete,2026-02-27 00:00:00
1006,415,complete,2026-02-24 00:00:00
251,193,view,2026-02-26 00:00:00
731,286,view,2026-01-17 00:00:00
522,328,view,2026-01-10 00:00:00
576,552,view,2026-01-11 00:00:00
1423,598,complete,2026-01-04 00:00:00
1082,325,complete,2026-02-04 00:00:00
751,387,complete,2026-02-06 00:00:00
868,608,complete,2026-01-06 00:00:00
309,574,view,2026-01-15 00:00:00
807,455,complete,2026-02-23 00:00:00
624,177,complete,2026-01-31 00:00:00
1721,157,view,2026-01-08 00:00:00
223,115,complete,2026-02-17 00:00:00
201,401,complete,2026-01-31 00:00:00
715,552,complete,2026-01-21 00:00:00
1159,317,complete,2026-01-05 00:00:00
845,76,view,2026-01-11 00:00:00
1732,547,complete,2026-01-11 00:00:00
1196,445,view,2026-01-27 00:00:00
658,644,view,2026-01-30 00:00:00
40,262,complete,2026-01-17 00:00:00
471,20,view,2026-02-06 00:00:00
42,448,complete,2026-02-18 00:00:00
535,576,complete,2026-02-16 00:00:00
1640,144,complete,2026-01-17 00:00:00
557,227,view,2026-02-20 00:00:00
1737,615,view,2026-01-26 00:00:00
1128,402,complete,2026-01-05 00:00:00
1549,322,complete,2026-01-13 00:00:00
721,89,view,2026-02-25 00:00:00
1702,251,view,2026-01-19 00:00:00
1100,608,view,2026-01-13 00:00:00
894,491,view,2026-01-19 00:00:00
431,164,complete,2026-01-29 00:00:00
896,291,view,2026-01-18 00:00:00
1050,349,view,2026-02-08 00:00:00
580,480,complete,2026-01-31 00:00:00
894,425,complete,2026-01-28 00:00:00
164,531,view,2026-02-11 00:00:00
1755,538,complete,2026-02-05 00:00:00
1374,335,view,2026-02-24 00:00:00
726,131,complete,2026-02-05 00:00:00
755,149,complete,2026-02-17 00:00:00
1233,33,view,2026-02-28 00:00:00
839,492,view,2026-01-08 00:00:00
1186,32,complete,2026-01-21 00:00:00
482,270,complete,2026-02-08 00:00:00
1120,528,complete,2026-01-03 00:00:00
696,182,complete,2026-01-04 00:00:00
1713,457,view,2026-01-13 00:00:00
188,464,view,2026-02-11 00:00:00
1399,378,view,2026-01-29 00:00:00
600,553,complete,2026-01-04 00:00:00
1525,681,complete,2026-01-28 00:00:00
1028,148,view,2026-01-26 00:00:00
298,476,complete,2026-02-22 00:00:00
763,444,view,2026-02-14 00:00:00
571,351,view,2026-02-17 00:00:00
776,359,complete,2026-01-14 00:00:00
1472,72,complete,2026-02-27 00:00:00
1276,387,view,2026-01-19 00:00:00
391,105,complete,2026-02-19 00:00:00
723,413,view,2026-01-25 00:00:00
1777,616,view,2026-01-12 00:00:00
1068,556,complete,2026-01-03 00:00:00
716,577,complete,2026-01-23 00:00:00
684,636,view,2026-02-27 00:00:00
318,593,complete,2026-02-09 00:00:00
666,12,complete,2026-03-01 00:00:00
1604,637,view,2026-01-25 00:00:00
903,550,view,2026-02-05 00:00:00
1199,151,view,2026-01-13 00:00:00
620,184,view,2026-02-16 00:00:00
344,373,complete,2026-01-30 00:00:00
887,293,view,2026-02-19 00:00:00
577,237,view,2026-01-25 00:00:00
1707,360,view,2026-02-21 00:00:00
502,534,complete,2026-02-08 00:00:00
945,328,complete,2026-02-03 00:00:00
524,523,view,2026-02-12 00:00:00
123,576,complete,2026-01-08 00:00:00
1786,541,complete,2026-01-11 00:00:00
639,114,view,2026-01-30 00:00:00
917,340,view,2026-02-19 00:00:00
192,240,complete,2026-01-25 00:00:00
1636,653,complete,2026-02-17 00:00:00
896,425,view,2026-02-10 00:00:00
861,355,complete,2026-01-04 00:00:00
14,434,complete,2026-01-02 00:00:00
350,654,view,2026-01-03 00:00:00
334,557,complete,2026-01-13 00:00:00
1614,54,complete,2026-02-09 00:00:00
109,455,complete,2026-02-02 00:00:00
431,58,complete,2026-01-13 00:00:00
1002,601,complete,2026-03-02 00:00:00
1389,140,view,2026-01-22 00:00:00
1191,220,complete,2026-02-28 00:00:00
1753,94,view,2026-01-20 00:00:00
182,186,view,2026-01-07 00:00:00
1350,542,view,2026-01-07 00:00:00
332,587,view,2026-01-03 00:00:00
118,1,complete,2026-02-09 00:00:00
54,144,complete,2026-01-04 00:00:00
193,52,view,2026-02-21 00:00:00
1711,174,view,2026-01-05 00:00:00
1195,124,complete,2026-02-17 00:00:00
1353,654,view,2026-01-24 00:00:00
1146,40,complete,2026-01-08 00:00:00
713,595,view,2026-02-26 00:00:00
1685,366,view,2026-01-19 00:00:00
1119,45,complete,2026-02-21 00:00:00
936,432,view,2026-01-30 00:00:00
1657,177,complete,2026-02-08 00:00:00
1744,482,complete,2026-03-01 00:00:00
285,588,complete,2026-02-12 00:00:00
1341,292,complete,2026-01-04 00:00:00
776,605,complete,2026-01-08 00:00:00
1600,444,view,2026-01-14 00:00:00
1587,436,view,2026-02-03 00:00:00
463,253,view,2026-02-17 00:00:00
804,262,view,2026-01-10 00:00:00
267,451,complete,2026-02-27 00:00:00
1077,541,view,2026-02-18 00:00:00
436,53,view,2026-02-26 00:00:00
379,666,view,2026-02-15 00:00:00
1404,443,complete,2026-02-03 00:00:00
766,582,complete,2026-01-09 00:00:00
1150,219,complete,2026-02-19 00:00:00
1009,375,complete,2026-03-01 00:00:00
1503,188,complete,2026-02-11 00:00:00
519,213,complete,2026-02-24 00:00:00
59,79,complete,2026-02-12 00:00:00
1138,44,view,2026-01-05 00:00:00
874,343,view,2026-02-20 00:00:00
532,615,view,2026-02-08 00:00:00
1068,100,complete,2026-01-23 00:00:00
142,295,view,2026-02-13 00:00:00
246,679,complete,2026-01-17 00:00:00
1493,187,view,2026-02-04 00:00:00
1118,580,complete,2026-02-23 00:00:00
1276,37,complete,2026-01-15 00:00:00
400,94,view,2026-01-17 00:00:00
732,99,complete,2026-01-25 00:00:00
1402,324,view,2026-02-26 00:00:00
283,547,complete,2026-02-09 00:00:00
1190,505,view,2026-02-19 00:00:00
602,379,complete,2026-01-04 00:00:00
1453,221,complete,2026-02-15 00:00:00
165,366,complete,2026-02-28 00:00:00
757,525,view,2026-02-03 00:00:00
675,511,view,2026-02-27 00:00:00
551,293,complete,2026-01-19 00:00:00
1646,233,view,2026-01-21 00:00:00
1086,292,view,2026-02-27 00:00:00
1080,630,complete,2026-02-25 00:00:00
1405,252,view,2026-02-07 00:00:00
419,191,view,2026-01-01 00:00:00
220,671,view,2026-01-12 00:00:00
1790,23,complete,2026-02-21 00:00:00
1295,592,view,2026-01-12 00:00:00
27,391,complete,2026-03-01 00:00:00
1060,527,complete,2026-02-16 00:00:00
789,379,complete,2026-02-14 00:00:00
987,201,view,2026-01-22 00:00:00
342,645,view,2026-01-15 00:00:00
774,32,view,2026-01-15 00:00:00
1048,675,complete,2026-01-28 00:00:00
1518,513,view,2026-01-28 00:00:00
1223,617,complete,2026-01-20 00:00:00
935,492,complete,2026-01-15 00:00:00
136,292,view,2026-01-09 00:00:00
1390,627,view,2026-02-04 00:00:00
358,75,complete,2026-02-17 00:00:00
324,325,view,2026-01-16 00:00:00
1605,678,view,2026-02-27 00:00:00
33,430,view,2026-02-28 00:00:00
1308,258,view,2026-01-08 00:00:00
290,574,view,2026-02-22 00:00:00
526,103,complete,2026-02-28 00:00:00
111,280,complete,2026-01-09 00:00:00
386,151,complete,2026-01-15 00:00:00
1173,215,view,2026-02-16 00:00:00
1795,136,view,2026-01-29 00:00:00
244,388,complete,2026-01-25 00:00:00
607,80,view,2026-02-15 00:00:00
321,630,complete,2026-01-06 00:00:00
747,601,view,2026-02-14 00:00:00
721,156,complete,2026-02-14 00:00:00
1357,472,complete,2026-02-15 00:00:00
1503,484,view,2026-01-02 00:00:00
1633,62,view,2026-02-28 00:00:00
1061,141,view,2026-01-20 00:00:00
186,142,view,2026-02-15 00:00:00
1228,32,view,2026-01-22 00:00:00
608,48,view,2026-02-20 00:00:00
1006,680,view,2026-01-30 00:00:00
1358,531,view,2026-02-23 00:00:00
1458,485,view,2026-01-24 00:00:00
1075,612,view,2026-01-21 00:00:00
508,155,view,2026-02-24 00:00:00
1452,282,complete,2026-02-22 00:00:00
381,395,view,2026-02-07 00:00:00
1607,465,complete,2026-02-24 00:00:00
379,160,complete,2026-02-22 00:00:00
959,647,complete,2026-03-02 00:00:00
1121,201,complete,2026-02-08 00:00:00
1702,132,complete,2026-02-23 00:00:00
920,680,view,2026-02-14 00:00:00
650,356,view,2026-02-17 00:00:00
1754,529,complete,2026-02-02 00:00:00
1734,19,complete,2026-01-22 00:00:00
716,236,view,2026-02-03 00:00:00
1605,604,view,2026-01-19 00:00:00
1526,419,view,2026-02-23 00:00:00
874,16,complete,2026-02-14 00:00:00
1749,296,complete,2026-03-02 00:00:00
852,448,complete,2026-01-19 00:00:00
265,590,complete,2026-02-02 00:00:00
1121,99,view,2026-01-27 00:00:00
1110,273,complete,2026-02-03 00:00:00
1181,87,complete,2026-03-01 00:00:00
686,159,complete,2026-02-05 00:00:00
1172,617,complete,2026-01-04 00:00:00
1607,244,complete,2026-01-04 00:00:00
1043,224,view,2026-01-31 00:00:00
449,283,complete,2026-02-12 00:00:00
1106,572,view,2026-01-22 00:00:00
1282,491,complete,2026-02-07 00:00:00
1296,202,complete,2026-01-22 00:00:00
1086,10,view,2026-01-18 00:00:00
853,144,view,2026-02-20 00:00:00
1769,339,complete,2026-02-24 00:00:00
847,451,complete,2026-01-11 00:00:00
910,611,complete,2026-01-28 00:00:00
1180,178,complete,2026-01-24 00:00:00
1227,17,view,2026-01-31 00:00:00
